0,1,2,3,4,target
-0.4671860255448158,1.2746693628781782,0.7314210313299702,-1.5947318246396762,-0.8240303879620164,2
-0.2707172444403369,-0.49519014336247474,-0.4626551283939745,-0.4246811399518618,-0.5009352481448528,3
-0.41748126062070734,-0.9756758789295893,1.6061481920585283,1.5570655515573708,1.2692481439587213,1
1.526370010819778,-1.024103217217141,-1.9438772478875352,-0.5965991731491694,0.31049871458442346,4
1.1591402399589048,1.1125086114418985,0.21141346935873098,1.4761384015380397,-0.9067441331564189,0
1.6658380619786792,-1.2834957998452603,-0.8346141639282956,-0.9828949705771969,0.41125364347162197,4
-0.11115098852609522,-0.3293241624265121,-0.5774465076430736,-0.2585620364611474,-0.24539407045663472,3
0.92681597884505,1.3057883730163533,0.03990025070438143,1.1051214186822946,-0.7349574830341694,0
-1.1845067857693496,-1.132067249818939,0.8825939819053444,0.8119512006077007,1.1739310881228509,1
-0.389026505933844,1.3975322539652384,1.1300100244523712,-2.1600272361359942,-0.3499832589703309,2
1.956016804855558,-0.8013134060271826,-1.5468844006374687,-1.067643227394304,0.3790677778938772,4
-1.2442260950661488,-0.7249025623864676,1.2743027388483807,1.0400330597208243,1.4464997376403994,1
1.9949790134113397,-0.6087704191560025,-1.7372783813280568,-0.44053313453158377,-0.04148186790392077,4
0.1585537544429718,1.0434225948584612,0.23039766804431272,0.6158891579399811,-0.9826834603416208,0
-1.3983414115578,0.9271991795128298,0.40125501794391183,-1.8648478615542723,-0.3615122310408442,2
-0.2283269321459497,-0.18945104789957662,-0.2512183793599887,0.01703828003939048,0.052302808930490774,3
-0.21174079746156563,-0.44917276579847604,-0.4834730327189676,-0.37977440135482776,-0.47509420880859166,3
-1.7794656495849903,1.0453704380747608,0.5574537079325473,-1.4333584766181915,-0.8542532589611443,2
1.145636759240584,1.1643273874934357,0.7480070915890835,1.0823270273057062,-0.8585396653051702,0
1.5982925639306558,-1.0236854818212526,-1.1575326522088072,0.5788708229194554,0.8740789160701418,4
0.47420798397244485,1.1209110746150528,1.0010708217864672,0.8107406670887114,-1.061574229729099,0
1.790426236291173,-0.8672271481815038,-1.4494930092800316,-0.7241226341648234,-0.04170295934679068,4
-1.6595229473543882,1.0142079665941646,0.4774039991246868,-1.6610919489968403,-0.5272499155045438,2
0.461762043003048,-0.9817131529019075,0.9395233216683292,1.835420545219981,0.8150609163739153,1
0.07892991512866,-0.40137781504297143,-0.09134288871467235,0.7873544054045689,-0.22458686810484266,3
-0.3140353703299124,-1.0371811976480063,1.1348390579338423,1.6100106967209995,1.5349090388681008,1
-0.491375353730816,-1.3324866263522857,1.4283546926657065,1.441400924533729,2.0405716932150764,1
1.0734220991235048,-1.026500836691497,-1.561211335562804,-0.4336147452425931,0.6947146786217081,4
-0.9266660775150639,-1.1131406114492768,1.0512729601041184,0.08832414788005608,1.426566217661479,1
-1.1129432583497862,-1.2601938514615467,0.9802547685163991,0.5308259157316731,1.9549646556865257,1
-1.4506064699245214,-0.38392570063057363,-0.981217231889252,0.3924825563035526,0.006286532642987381,3
-0.6407927748101526,-1.0043136060997204,1.4221519546612855,1.1167382707226134,1.5382177455308814,1
-1.448462935962508,1.290749882641003,0.6678721029815392,-0.8275850832768679,-0.5487237175659961,2
-0.7620229573875131,-0.9024543553990241,0.8380066619575616,0.7602146141040722,1.9415639995816434,1
-0.13743164352668513,-0.29576909174844923,-0.20189592228683445,0.030264387746374535,0.20741740444774046,3
0.723306057073093,1.0783832144066667,0.663985303527167,0.4241772253623812,-0.9062616520353036,0
0.19017605154029282,-0.2753660084154129,-0.3913762429602284,0.04945397238448873,-0.7839667671463683,3
-8.304957738707902e-05,-0.4253261491052911,-0.8596518289073349,-1.1212869788956232,-0.6147120936592186,3
-1.443407029096972,1.341996841076999,0.5798211738639522,-2.1440847810135555,-0.5565129933960045,2
-0.20686679159607274,-0.5521374515820267,-0.8982370335043888,0.1312635762389082,-0.7772616524422296,3
-0.554822819946156,-0.24211359926929255,-0.5829482759596433,-0.520912876343105,-0.40291087933552727,3
1.7949849737971515,-0.885483634729993,-0.886640039008609,-0.3108214091309229,0.04215054518347936,4
-0.23467726740348693,-0.8842503968103799,1.3215929749926072,1.6236387409126927,2.110334003798695,1
1.652741770369146,-0.6121531502369899,-1.5808981694453441,-0.33447346915608045,0.32249612398665617,4
-0.7495252692733855,-0.9683902746239376,1.4727379723699525,1.5649223523787832,1.5743986639227503,1
-0.27995555190115634,-0.9990063485047891,1.4567652352842069,0.04416114826117448,1.4414726094239394,1
-1.4565660388583934,0.9591473132819225,0.7874623035485995,-1.111139020146834,-1.0335807677229838,2
-0.9619033379581228,1.0372188720976334,1.056771996632842,-1.4516829938197,-1.0660423655398181,2
0.1444870479059648,1.2500642081977469,0.3771132377101609,0.12614702823875013,-1.1523766810558342,0
-0.25564998957378493,-0.38008430160151185,-0.4289671747190771,0.28924091662730317,-0.37549364290053255,3
-0.6848784116911522,-1.0380126242796408,1.7089611738749138,0.23341134528426152,2.014322501245674,1
-0.7000954592897555,-0.831221060767119,0.979757837226717,0.982302683336662,1.8208582145660117,1
0.16100143088191377,1.3054257944213377,0.41961967876151,0.9627399908389365,-0.49576938702794154,0
0.046357229738437956,1.1753977870244667,0.335070851057596,1.5872392328856424,-1.3153427949831213,0
1.6704042549643938,-0.5101329844751431,-1.8495690013694255,-0.08096828097020511,0.14156795018971552,4
-1.1715034871641496,1.1620189886129422,0.790848490973675,-1.7155050920917483,-0.7550844650480067,2
-1.2528710184243785,1.3084173155101002,1.130877107918221,-0.9907260190223433,-0.7756772000840967,2
0.1453438647550151,-0.4839873871995531,-0.3665429322545677,-0.5087735135401359,-0.20245815922481475,3
-0.37746790002147923,-0.6889838548104708,-0.2743004272327705,0.655687023967305,0.3957270432055809,3
0.05615344644787382,-0.9813176380812398,1.3993166701711954,-0.2505154754889514,1.9221244087149278,1
0.756475874747017,1.2334858567181581,0.4774165000740059,-0.23704676947720688,-1.110764000815121,0
-0.3363177919719025,-1.3159242412095051,0.3939951261721686,1.234774858660891,1.8245073385314896,1
1.1396170901312719,-0.9843846668266667,-2.492875914147428,-0.14356838971176406,0.8082270731584678,4
1.8199204374165274,-0.8306035754612985,-1.914508685229332,-0.07232163635592606,0.6292296791458973,4
-0.3797380884603382,-1.144042602765348,0.8850114007181439,1.0470327021099337,1.6216408063756216,1
1.2388265394127822,-1.0728348245537498,-1.123806332890085,-1.0405617412019168,0.18197983047051372,4
-0.25302349137978736,-0.6920469412106712,-0.8926515573028526,-0.6440385668486205,-0.7082823654831946,3
-0.09246801369621235,-0.6015292384431894,-0.6307492957635796,-0.3255413491029818,-0.3620908960956828,3
-0.6339108901844102,-0.3522479650007804,0.25049899909210604,0.32697621323441545,-0.48717286608064264,3
-1.0744020869123605,1.3138242740211046,1.2417523075574697,-1.3381423896357723,-0.4150631939515344,2
-0.24047844657676334,-0.32392173562455107,-0.6543151435989994,0.730172403609143,-0.556227475381268,3
0.2359161621036319,1.3045297617440084,0.06111541617315599,0.6653798922204929,-1.4283693052988462,0
-0.493194965944529,1.098298996010189,0.866568358461453,1.1767001299512376,-0.4947405418519646,0
1.7199291353198864,-0.718528043785889,-1.1052321757056607,-0.29881373999019245,-0.1485221721309706,4
0.7388116975268043,1.2114726795577004,0.3118476783957251,1.1875528356028735,-0.623896671948215,0
-0.4839848469117512,-0.6930266955402997,-0.44526190096706814,-0.26820181681368116,0.12891752795432926,3
-1.328695417124322,1.1964930033337278,1.0156477283187548,-1.1006404986594693,-0.6024672807002247,2
-0.7358264805512101,-1.1171519338408036,1.457482619907145,1.0826622602349139,2.023727341440376,1
-0.5368107451547015,-0.2299412896618422,-0.4880168124177429,-0.12600018196296767,-0.4035995618741686,3
1.4918063770591303,-0.8411072567435866,-1.7683954351823257,-0.9706320162046376,0.5472538658185929,4
-0.0440192606493113,-0.8595327777695182,-0.2538841427888907,0.5757868331983264,0.39449985169856916,3
-0.6963932744525964,-1.2131746310376457,1.267317771133862,0.11847469260379012,1.159281687116604,1
0.1503381431581589,1.5661961918917837,0.16428073743089847,0.3355439880782012,-1.0047162479381293,0
-1.5940263576400362,1.4882270196002583,0.6331696674530807,-1.6505975701988966,-0.461246503628785,2
-0.637857689967247,-1.0776328011965144,0.8801138805908827,1.4531231114283225,1.108764958535893,1
1.509811547769377,-1.1130187815844523,-1.106326343465466,-0.023934195871445196,0.2544475276237168,4
-0.833451532034271,-0.29106078173798267,-0.558371986770171,-0.7513809286022463,0.21373485205980894,3
-0.2015445578344484,-0.6361133086681754,0.8998498657688008,0.06496489057528027,1.2470553223629346,1
1.878629333812602,-0.984397625162588,-1.8350061884170779,-0.8625895788120269,0.4877766983342418,4
-0.5419344096584651,-0.6203251988126577,-0.6491911003877606,0.09420314495927992,-0.5819204267017681,3
-0.5830337235968504,-1.2229361422342184,0.9323569277982265,0.6981056966046159,1.4147197855067322,1
1.769268587167015,-1.0104454860069998,-1.4406412805056987,-0.305704178139262,0.6112370759888974,4
-0.3534620934685793,-0.5570490881397369,-0.6682389289449238,-0.4125397819005513,-0.18866473644976972,3
0.8438884192123295,1.1389066795170042,0.8875461401233515,0.7992893635068926,-1.0166305180723358,0
0.27077274960388664,1.024148316211046,0.4475869058420922,1.4687998031606284,-0.6203820633942035,0
1.4677020859987613,-0.8907141407536073,-1.5907023855548716,-0.6549083236576846,0.548087981827594,4
-0.6231173406114812,1.3697873291947915,1.1251411251612202,-1.0721590511320822,-0.6609543545381887,2
-0.11740555597784626,-0.9337205440452885,0.9924313696010122,0.6224701596938275,1.6934010896301348,1
-1.3493432441486188,1.2189189773593918,0.7468628830092969,-1.6328769526564244,-0.871518681672769,2
-0.8523835698118457,-1.1789808424028567,1.0712798165838695,1.2137932186802127,2.0144456968896294,1
